date,var,仓库编号,仓库简称,仓单数量(完税),仓单数量(保税),当日增减,有效预报,升贴水
2019-12-26,MA,0819,内蒙博源,0,0,0,,-600
2019-12-26,MA,0820,新能能源,0,0,0,,-600
2019-12-26,MA,0821,南通阳鸿,0,0,0,,0
2019-12-26,MA,0822,常州新润,0,0,0,,0
2019-12-26,MA,0823,常州建滔,0,0,0,,0
2019-12-26,MA,小计,,0,0,0,283,
2019-12-26,MA,0825,长江国际,0,0,0,,0
2019-12-26,MA,0826,广州中石油,0,0,0,,0
2019-12-26,MA,小计,,0,0,0,297,
2019-12-26,MA,0827,中石化江阴,0,0,0,,0
2019-12-26,MA,0828,长江石化,0,0,0,,0
2019-12-26,MA,0829,扬州石化,0,0,0,,0
2019-12-26,MA,小计,,0,0,0,100,
2019-12-26,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-26,MA,0831,京唐港,0,0,0,,-200
2019-12-26,MA,总计,,0,0,0,820,
2019-12-26,MA,,,0,,,,
2019-12-27,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-27,MA,0803,南通千红,0,0,0,,0
2019-12-27,MA,0806,江阴华西,0,0,0,,0
2019-12-27,MA,0807,江苏海企,0,0,0,,0
2019-12-27,MA,小计,,0,0,0,30,
2019-12-27,MA,0809,中原大化,0,0,0,,-200
2019-12-27,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-27,MA,0811,新能凤凰,0,0,0,,-200
2019-12-27,MA,0812,江阴澄利,0,0,0,,0
2019-12-27,MA,小计,,0,0,0,110,
2019-12-27,MA,0814,泉州振戎,0,0,0,,0
2019-12-27,MA,0815,东莞百安,0,0,0,,0
2019-12-27,MA,0817,广州碧辟,0,0,0,,0
2019-12-27,MA,0818,定州天鹭,0,0,0,,-260
2019-12-27,MA,0819,内蒙博源,0,0,0,,-600
2019-12-27,MA,0820,新能能源,0,0,0,,-600
2019-12-27,MA,0821,南通阳鸿,0,0,0,,0
2019-12-27,MA,0822,常州新润,0,0,0,,0
2019-12-27,MA,0823,常州建滔,0,0,0,,0
2019-12-27,MA,小计,,0,0,0,283,
2019-12-27,MA,0825,长江国际,0,0,0,,0
2019-12-27,MA,0826,广州中石油,0,0,0,,0
2019-12-27,MA,小计,,0,0,0,297,
2019-12-27,MA,0827,中石化江阴,0,0,0,,0
2019-12-27,MA,0828,长江石化,0,0,0,,0
2019-12-27,MA,0829,扬州石化,0,0,0,,0
2019-12-27,MA,小计,,0,0,0,100,
2019-12-27,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-27,MA,0831,京唐港,0,0,0,,-200
2019-12-27,MA,总计,,0,0,0,820,
2019-12-27,MA,,,0,,,,
2019-12-30,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-30,MA,0803,南通千红,0,0,0,,0
2019-12-30,MA,0806,江阴华西,0,0,0,,0
2019-12-30,MA,0807,江苏海企,0,0,0,,0
2019-12-30,MA,小计,,0,0,0,30,
2019-12-30,MA,0809,中原大化,0,0,0,,-200
2019-12-30,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-30,MA,0811,新能凤凰,0,0,0,,-200
2019-12-30,MA,0812,江阴澄利,0,0,0,,0
2019-12-30,MA,小计,,0,0,0,110,
2019-12-30,MA,0814,泉州振戎,0,0,0,,0
2019-12-30,MA,0815,东莞百安,0,0,0,,0
2019-12-30,MA,0817,广州碧辟,0,0,0,,0
2019-12-30,MA,0818,定州天鹭,0,0,0,,-260
2019-12-30,MA,0819,内蒙博源,0,0,0,,-600
2019-12-30,MA,0820,新能能源,0,0,0,,-600
2019-12-30,MA,0821,南通阳鸿,0,0,0,,0
2019-12-30,MA,0822,常州新润,0,0,0,,0
2019-12-30,MA,0823,常州建滔,0,0,0,,0
2019-12-30,MA,小计,,0,0,0,283,
2019-12-30,MA,0825,长江国际,0,0,0,,0
2019-12-30,MA,0826,广州中石油,0,0,0,,0
2019-12-30,MA,小计,,0,0,0,297,
2019-12-30,MA,0827,中石化江阴,0,0,0,,0
2019-12-30,MA,0828,长江石化,0,0,0,,0
2019-12-30,MA,0829,扬州石化,0,0,0,,0
2019-12-30,MA,小计,,0,0,0,100,
2019-12-30,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-30,MA,0831,京唐港,0,0,0,,-200
2019-12-30,MA,总计,,0,0,0,820,
2019-12-30,MA,,,0,,,,
2019-12-31,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-31,MA,0803,南通千红,0,0,0,,0
2019-12-31,MA,0806,江阴华西,0,0,0,,0
2019-12-31,MA,0807,江苏海企,0,0,0,,0
2019-12-31,MA,小计,,0,0,0,30,
2019-12-31,MA,0809,中原大化,0,0,0,,-200
2019-12-31,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-31,MA,0811,新能凤凰,0,0,0,,-200
2019-12-31,MA,0812,江阴澄利,0,0,0,,0
2019-12-31,MA,小计,,0,0,0,110,
2019-12-31,MA,0814,泉州振戎,0,0,0,,0
2019-12-31,MA,0815,东莞百安,0,0,0,,0
2019-12-31,MA,0817,广州碧辟,0,0,0,,0
2019-12-31,MA,0818,定州天鹭,0,0,0,,-260
2019-12-31,MA,0819,内蒙博源,0,0,0,,-600
2019-12-31,MA,0820,新能能源,0,0,0,,-600
2019-12-31,MA,0821,南通阳鸿,0,0,0,,0
2019-12-31,MA,0822,常州新润,0,0,0,,0
2019-12-31,MA,0823,常州建滔,0,0,0,,0
2019-12-31,MA,小计,,0,0,0,283,
2019-12-31,MA,0825,长江国际,0,0,0,,0
2019-12-31,MA,0826,广州中石油,0,0,0,,0
2019-12-31,MA,小计,,0,0,0,297,
2019-12-31,MA,0827,中石化江阴,0,0,0,,0
2019-12-31,MA,0828,长江石化,0,0,0,,0
2019-12-31,MA,0829,扬州石化,0,0,0,,0
2019-12-31,MA,小计,,0,0,0,100,
2019-12-31,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-31,MA,0831,京唐港,0,0,0,,-200
2019-12-31,MA,总计,,0,0,0,820,
2019-12-31,MA,,,0,,,,
2020-01-02,MA,0801,太仓阳鸿,0,0,0,,0
2020-01-02,MA,0803,南通千红,0,0,0,,0
2020-01-02,MA,0806,江阴华西,0,0,0,,0
2020-01-02,MA,0807,江苏海企,0,0,0,,0
2020-01-02,MA,小计,,0,0,0,30,
2020-01-02,MA,0809,中原大化,0,0,0,,-200
2020-01-02,MA,0810,兖矿煤化,0,0,0,,-200
2020-01-02,MA,0811,新能凤凰,0,0,0,,-200
2020-01-02,MA,0812,江阴澄利,0,0,0,,0
2020-01-02,MA,小计,,0,0,0,110,
2020-01-02,MA,0814,泉州振戎,0,0,0,,0
2020-01-02,MA,0815,东莞百安,0,0,0,,0
2020-01-02,MA,0817,广州碧辟,0,0,0,,0
2020-01-02,MA,0818,定州天鹭,0,0,0,,-260
2020-01-02,MA,0819,内蒙博源,0,0,0,,-600
2020-01-02,MA,0820,新能能源,0,0,0,,-600
2020-01-02,MA,0821,南通阳鸿,0,0,0,,0
2020-01-02,MA,0822,常州新润,0,0,0,,0
2020-01-02,MA,0823,常州建滔,0,0,0,,0
2020-01-02,MA,小计,,0,0,0,283,
2020-01-02,MA,0825,长江国际,0,0,0,,0
2020-01-02,MA,0826,广州中石油,0,0,0,,0
2020-01-02,MA,小计,,0,0,0,297,
2020-01-02,MA,0827,中石化江阴,0,0,0,,0
2020-01-02,MA,0828,长江石化,0,0,0,,0
2020-01-02,MA,0829,扬州石化,0,0,0,,0
2020-01-02,MA,小计,,0,0,0,100,
2020-01-02,MA,0830,连云港荣泰,0,0,0,,-180
2020-01-02,MA,0831,京唐港,0,0,0,,-200
2020-01-02,MA,总计,,0,0,0,820,
2020-01-02,MA,,,0,,,,
2020-01-03,MA,0801,太仓阳鸿,0,0,0,,0
2020-01-03,MA,0803,南通千红,0,0,0,,0
2020-01-03,MA,0806,江阴华西,0,0,0,,0
2020-01-03,MA,0807,江苏海企,0,0,0,,0
2020-01-03,MA,小计,,0,0,0,30,
2020-01-03,MA,0809,中原大化,0,0,0,,-200
2020-01-03,MA,0810,兖矿煤化,0,0,0,,-200
2020-01-03,MA,0811,新能凤凰,0,0,0,,-200
2020-01-03,MA,0812,江阴澄利,0,0,0,,0
2020-01-03,MA,小计,,0,0,0,110,
2020-01-03,MA,0814,泉州振戎,0,0,0,,0
2020-01-03,MA,0815,东莞百安,0,0,0,,0
2020-01-03,MA,0817,广州碧辟,0,0,0,,0
2020-01-03,MA,0818,定州天鹭,0,0,0,,-260
2020-01-03,MA,0819,内蒙博源,0,0,0,,-600
2020-01-03,MA,0820,新能能源,0,0,0,,-600
2020-01-03,MA,0821,南通阳鸿,0,0,0,,0
2020-01-03,MA,0822,常州新润,0,0,0,,0
2020-01-03,MA,0823,常州建滔,0,0,0,,0
2020-01-03,MA,小计,,0,0,0,283,
2020-01-03,MA,0825,长江国际,0,0,0,,0
2020-01-03,MA,0826,广州中石油,0,0,0,,0
2020-01-03,MA,小计,,0,0,0,297,
2020-01-03,MA,0827,中石化江阴,0,0,0,,0
2020-01-03,MA,0828,长江石化,0,0,0,,0
2020-01-03,MA,0829,扬州石化,0,0,0,,0
2020-01-03,MA,小计,,0,0,0,100,
2020-01-03,MA,0830,连云港荣泰,0,0,0,,-180
2020-01-03,MA,0831,京唐港,0,0,0,,-200
2020-01-03,MA,总计,,0,0,0,820,
2020-01-03,MA,,,0,,,,
2020-01-06,MA,0801,太仓阳鸿,0,0,0,,0
2020-01-06,MA,0803,南通千红,0,0,0,,0
2020-01-06,MA,0806,江阴华西,0,0,0,,0
2020-01-06,MA,0807,江苏海企,0,0,0,,0
2020-01-06,MA,小计,,0,0,0,30,
2020-01-06,MA,0809,中原大化,0,0,0,,-200
2020-01-06,MA,0810,兖矿煤化,0,0,0,,-200
2020-01-06,MA,0811,新能凤凰,0,0,0,,-200
2020-01-06,MA,0812,江阴澄利,0,0,0,,0
2020-01-06,MA,小计,,0,0,0,110,
2020-01-06,MA,0814,泉州振戎,0,0,0,,0
2020-01-06,MA,0815,东莞百安,0,0,0,,0
2020-01-06,MA,小计,,0,0,0,805,
2020-01-06,MA,0817,广州碧辟,0,0,0,,0
2020-01-06,MA,0818,定州天鹭,0,0,0,,-260
2020-01-06,MA,0819,内蒙博源,0,0,0,,-600
2020-01-06,MA,0820,新能能源,0,0,0,,-600
2020-01-06,MA,0821,南通阳鸿,0,0,0,,0
2020-01-06,MA,0822,常州新润,0,0,0,,0
2020-01-06,MA,0823,常州建滔,0,0,0,,0
2020-01-06,MA,小计,,0,0,0,283,
2020-01-06,MA,0825,长江国际,0,0,0,,0
2020-01-06,MA,0826,广州中石油,0,0,0,,0
2020-01-06,MA,小计,,0,0,0,297,
2020-01-06,MA,0827,中石化江阴,0,0,0,,0
2020-01-06,MA,0828,长江石化,0,0,0,,0
2020-01-06,MA,0829,扬州石化,0,0,0,,0
2020-01-06,MA,小计,,0,0,0,100,
2020-01-06,MA,0830,连云港荣泰,0,0,0,,-180
2020-01-06,MA,0831,京唐港,0,0,0,,-200
2020-01-06,MA,总计,,0,0,0,1625,
2020-01-06,MA,,,0,,,,
2020-01-07,MA,0801,太仓阳鸿,0,0,0,,0
2020-01-07,MA,0803,南通千红,0,0,0,,0
2020-01-07,MA,0806,江阴华西,0,0,0,,0
2020-01-07,MA,0807,江苏海企,0,0,0,,0
2020-01-07,MA,小计,,0,0,0,30,
2020-01-07,MA,0809,中原大化,0,0,0,,-200
2020-01-07,MA,0810,兖矿煤化,0,0,0,,-200
2020-01-07,MA,0811,新能凤凰,0,0,0,,-200
2020-01-07,MA,0812,江阴澄利,0,0,0,,0
2020-01-07,MA,小计,,0,0,0,110,
2020-01-07,MA,0814,泉州振戎,0,0,0,,0
2020-01-07,MA,0815,东莞百安,0,0,0,,0
2020-01-07,MA,小计,,0,0,0,805,
2020-01-07,MA,0817,广州碧辟,0,0,0,,0
2020-01-07,MA,0818,定州天鹭,0,0,0,,-260
2020-01-07,MA,0819,内蒙博源,0,0,0,,-600
2020-01-07,MA,0820,新能能源,0,0,0,,-600
2020-01-07,MA,0821,南通阳鸿,0,0,0,,0
2020-01-07,MA,0822,常州新润,0,0,0,,0
2020-01-07,MA,0823,常州建滔,0,0,0,,0
2020-01-07,MA,小计,,0,0,0,283,
2020-01-07,MA,0825,长江国际,0,0,0,,0
2020-01-07,MA,0826,广州中石油,0,0,0,,0
2020-01-07,MA,小计,,0,0,0,297,
2020-01-07,MA,0827,中石化江阴,0,0,0,,0
2020-01-07,MA,0828,长江石化,0,0,0,,0
2020-01-07,MA,0829,扬州石化,0,0,0,,0
2020-01-07,MA,小计,,0,0,0,100,
2020-01-07,MA,0830,连云港荣泰,0,0,0,,-180
2020-01-07,MA,0831,京唐港,0,0,0,,-200
2020-01-07,MA,总计,,0,0,0,1625,
2020-01-07,MA,,,0,,,,
2020-01-08,MA,0801,太仓阳鸿,0,0,0,,0
2020-01-08,MA,0803,南通千红,0,0,0,,0
2020-01-08,MA,0806,江阴华西,0,0,0,,0
2020-01-08,MA,0807,江苏海企,0,0,0,,0
2020-01-08,MA,小计,,0,0,0,30,
2020-01-08,MA,0809,中原大化,0,0,0,,-200
2020-01-08,MA,0810,兖矿煤化,0,0,0,,-200
2020-01-08,MA,0811,新能凤凰,0,0,0,,-200
2020-01-08,MA,0812,江阴澄利,0,0,0,,0
2020-01-08,MA,小计,,0,0,0,110,
2020-01-08,MA,0814,泉州振戎,0,0,0,,0
2020-01-08,MA,0815,东莞百安,0,0,0,,0
2020-01-08,MA,小计,,0,0,0,1205,
2020-01-08,MA,0817,广州碧辟,0,0,0,,0
2020-01-08,MA,小计,,0,0,0,298,
2020-01-08,MA,0818,定州天鹭,0,0,0,,-260
2020-01-08,MA,0819,内蒙博源,0,0,0,,-600
2020-01-08,MA,0820,新能能源,0,0,0,,-600
2020-01-08,MA,0821,南通阳鸿,0,0,0,,0
2020-01-08,MA,0822,常州新润,0,0,0,,0
2020-01-08,MA,0823,常州建滔,0,0,0,,0
2020-01-08,MA,小计,,0,0,0,283,
2020-01-08,MA,0825,长江国际,0,0,0,,0
2020-01-08,MA,0826,广州中石油,0,0,0,,0
2020-01-08,MA,小计,,0,0,0,547,
2020-01-08,MA,0827,中石化江阴,0,0,0,,0
2020-01-08,MA,0828,长江石化,0,0,0,,0
2020-01-08,MA,0829,扬州石化,0,0,0,,0
2020-01-08,MA,小计,,0,0,0,100,
2020-01-08,MA,0830,连云港荣泰,0,0,0,,-180
2020-01-08,MA,0831,京唐港,0,0,0,,-200
2020-01-08,MA,总计,,0,0,0,2573,
2020-01-08,MA,,,0,,,,
2020-01-09,MA,0801,太仓阳鸿,0,0,0,,0
2020-01-09,MA,0803,南通千红,0,0,0,,0
2020-01-09,MA,0806,江阴华西,0,0,0,,0
2020-01-09,MA,0807,江苏海企,0,0,0,,0
2020-01-09,MA,小计,,0,0,0,30,
2020-01-09,MA,0809,中原大化,0,0,0,,-200
2020-01-09,MA,0810,兖矿煤化,0,0,0,,-200
2020-01-09,MA,0811,新能凤凰,0,0,0,,-200
2020-01-09,MA,0812,江阴澄利,0,0,0,,0
2020-01-09,MA,小计,,0,0,0,110,
2020-01-09,MA,0814,泉州振戎,0,0,0,,0
2020-01-09,MA,0815,东莞百安,0,0,0,,0
2020-01-09,MA,小计,,0,0,0,1205,
2020-01-09,MA,0817,广州碧辟,0,0,0,,0
2020-01-09,MA,小计,,0,0,0,298,
2020-01-09,MA,0818,定州天鹭,0,0,0,,-260
2020-01-09,MA,0819,内蒙博源,0,0,0,,-600
2020-01-09,MA,0820,新能能源,0,0,0,,-600
2020-01-09,MA,0821,南通阳鸿,0,0,0,,0
2020-01-09,MA,0822,常州新润,0,0,0,,0
2020-01-09,MA,0823,常州建滔,0,0,0,,0
2020-01-09,MA,小计,,0,0,0,283,
2020-01-09,MA,0825,长江国际,0,0,0,,0
2020-01-09,MA,0826,广州中石油,0,0,0,,0
2020-01-09,MA,小计,,0,0,0,547,
2020-01-09,MA,0827,中石化江阴,0,0,0,,0
2020-01-09,MA,0828,长江石化,0,0,0,,0
2020-01-09,MA,0829,扬州石化,0,0,0,,0
2020-01-09,MA,小计,,0,0,0,100,
2020-01-09,MA,0830,连云港荣泰,0,0,0,,-180
2020-01-09,MA,0831,京唐港,0,0,0,,-200
2020-01-09,MA,总计,,0,0,0,2573,
2020-01-09,MA,,,0,,,,
2020-01-10,MA,0801,太仓阳鸿,0,0,0,,0
2020-01-10,MA,0803,南通千红,0,0,0,,0
2020-01-10,MA,0806,江阴华西,0,0,0,,0
2020-01-10,MA,0807,江苏海企,0,0,0,,0
2020-01-10,MA,小计,,0,0,0,30,
2020-01-10,MA,0809,中原大化,0,0,0,,-200
2020-01-10,MA,0810,兖矿煤化,0,0,0,,-200
2020-01-10,MA,0811,新能凤凰,0,0,0,,-200
2020-01-10,MA,0812,江阴澄利,0,0,0,,0
2020-01-10,MA,小计,,0,0,0,110,
2020-01-10,MA,0814,泉州振戎,0,0,0,,0
2020-01-10,MA,0815,东莞百安,1125,0,1125,,0
2020-01-10,MA,小计,,1125,0,1125,340,
2020-01-10,MA,0817,广州碧辟,0,0,0,,0
2020-01-10,MA,小计,,0,0,0,298,
2020-01-10,MA,0818,定州天鹭,0,0,0,,-260
2020-01-10,MA,0819,内蒙博源,0,0,0,,-600
2020-01-10,MA,0820,新能能源,0,0,0,,-600
2020-01-10,MA,0821,南通阳鸿,0,0,0,,0
2020-01-10,MA,0822,常州新润,0,0,0,,0
2020-01-10,MA,0823,常州建滔,0,0,0,,0
2020-01-10,MA,小计,,0,0,0,283,
2020-01-10,MA,0825,长江国际,0,0,0,,0
2020-01-10,MA,0826,广州中石油,250,0,250,,0
2020-01-10,MA,小计,,250,0,250,297,
2020-01-10,MA,0827,中石化江阴,0,0,0,,0
2020-01-10,MA,0828,长江石化,0,0,0,,0
2020-01-10,MA,0829,扬州石化,0,0,0,,0
2020-01-10,MA,小计,,0,0,0,100,
2020-01-10,MA,0830,连云港荣泰,0,0,0,,-180
2020-01-10,MA,0831,京唐港,0,0,0,,-200
2020-01-10,MA,总计,,1375,0,1375,1458,
2020-01-10,MA,,,1375,,,,
2020-01-13,MA,0801,太仓阳鸿,0,0,0,,0
2020-01-13,MA,0803,南通千红,0,0,0,,0
2020-01-13,MA,0806,江阴华西,0,0,0,,0
2020-01-13,MA,0807,江苏海企,0,0,0,,0
2020-01-13,MA,小计,,0,0,0,30,
2020-01-13,MA,0809,中原大化,0,0,0,,-200
2020-01-13,MA,0810,兖矿煤化,0,0,0,,-200
2020-01-13,MA,0811,新能凤凰,0,0,0,,-200
2020-01-13,MA,0812,江阴澄利,0,0,0,,0
2020-01-13,MA,小计,,0,0,0,110,
2020-01-13,MA,0814,泉州振戎,0,0,0,,0
2020-01-13,MA,0815,东莞百安,1385,0,260,,0
2020-01-13,MA,小计,,1385,0,260,80,
2020-01-13,MA,0817,广州碧辟,0,0,0,,0
2020-01-13,MA,小计,,0,0,0,298,
2020-01-13,MA,0818,定州天鹭,0,0,0,,-260
2020-01-13,MA,0819,内蒙博源,0,0,0,,-600
2020-01-13,MA,0820,新能能源,0,0,0,,-600
2020-01-13,MA,0821,南通阳鸿,0,0,0,,0
2020-01-13,MA,0822,常州新润,0,0,0,,0
2020-01-13,MA,0823,常州建滔,0,0,0,,0
2020-01-13,MA,小计,,0,0,0,283,
2020-01-13,MA,0825,长江国际,0,0,0,,0
2020-01-13,MA,0826,广州中石油,250,0,0,,0
2020-01-13,MA,小计,,250,0,0,297,
2020-01-13,MA,0827,中石化江阴,0,0,0,,0
2020-01-13,MA,0828,长江石化,0,0,0,,0
2020-01-13,MA,0829,扬州石化,0,0,0,,0
2020-01-13,MA,小计,,0,0,0,100,
2020-01-13,MA,0830,连云港荣泰,0,0,0,,-180
2020-01-13,MA,0831,京唐港,0,0,0,,-200
2020-01-13,MA,总计,,1635,0,260,1198,
2020-01-13,MA,,,1635,,,,
2020-01-14,MA,0801,太仓阳鸿,0,0,0,,0
2020-01-14,MA,0803,南通千红,0,0,0,,0
2020-01-14,MA,0806,江阴华西,0,0,0,,0
2020-01-14,MA,0807,江苏海企,0,0,0,,0
2020-01-14,MA,小计,,0,0,0,30,
2020-01-14,MA,0809,中原大化,0,0,0,,-200
2020-01-14,MA,0810,兖矿煤化,0,0,0,,-200
2020-01-14,MA,0811,新能凤凰,0,0,0,,-200
2020-01-14,MA,0812,江阴澄利,0,0,0,,0
2020-01-14,MA,小计,,0,0,0,110,
2020-01-14,MA,0814,泉州振戎,0,0,0,,0
2020-01-14,MA,0815,东莞百安,1385,0,0,,0
2020-01-14,MA,小计,,1385,0,0,80,
2020-01-14,MA,0817,广州碧辟,298,0,298,,0
2020-01-14,MA,小计,,298,0,298,0,
2020-01-14,MA,0818,定州天鹭,0,0,0,,-260
2020-01-14,MA,0819,内蒙博源,0,0,0,,-600
2020-01-14,MA,0820,新能能源,0,0,0,,-600
2020-01-14,MA,0821,南通阳鸿,0,0,0,,0
2020-01-14,MA,0822,常州新润,0,0,0,,0
2020-01-14,MA,0823,常州建滔,0,0,0,,0
2020-01-14,MA,小计,,0,0,0,283,
2020-01-14,MA,0825,长江国际,0,0,0,,0
2020-01-14,MA,0826,广州中石油,250,0,0,,0
2020-01-14,MA,小计,,250,0,0,297,
2020-01-14,MA,0827,中石化江阴,0,0,0,,0
2020-01-14,MA,0828,长江石化,0,0,0,,0
2020-01-14,MA,0829,扬州石化,0,0,0,,0
2020-01-14,MA,小计,,0,0,0,100,
2020-01-14,MA,0830,连云港荣泰,0,0,0,,-180
2020-01-14,MA,0831,京唐港,0,0,0,,-200
2020-01-14,MA,总计,,1933,0,298,900,
2020-01-14,MA,,,1933,,,,
2020-01-15,MA,0801,太仓阳鸿,0,0,0,,0
2020-01-15,MA,0803,南通千红,0,0,0,,0
2020-01-15,MA,0806,江阴华西,0,0,0,,0
2020-01-15,MA,0807,江苏海企,0,0,0,,0
2020-01-15,MA,小计,,0,0,0,30,
2020-01-15,MA,0809,中原大化,0,0,0,,-200
2020-01-15,MA,0810,兖矿煤化,0,0,0,,-200
2020-01-15,MA,0811,新能凤凰,0,0,0,,-200
2020-01-15,MA,0812,江阴澄利,0,0,0,,0
2020-01-15,MA,小计,,0,0,0,110,
2020-01-15,MA,0814,泉州振戎,0,0,0,,0
2020-01-15,MA,0815,东莞百安,1385,0,0,,0
2020-01-15,MA,小计,,1385,0,0,80,
2020-01-15,MA,0817,广州碧辟,298,0,0,,0
2020-01-15,MA,小计,,298,0,0,0,
2020-01-15,MA,0818,定州天鹭,0,0,0,,-260
2020-01-15,MA,0819,内蒙博源,0,0,0,,-600
2020-01-15,MA,0820,新能能源,0,0,0,,-600
2020-01-15,MA,0821,南通阳鸿,0,0,0,,0
2020-01-15,MA,0822,常州新润,0,0,0,,0
2020-01-15,MA,0823,常州建滔,0,0,0,,0
2020-01-15,MA,小计,,0,0,0,283,
2020-01-15,MA,0825,长江国际,0,0,0,,0
2020-01-15,MA,0826,广州中石油,250,0,0,,0
2020-01-15,MA,小计,,250,0,0,297,
2020-01-15,MA,0827,中石化江阴,0,0,0,,0
2020-01-15,MA,0828,长江石化,0,0,0,,0
2020-01-15,MA,0829,扬州石化,0,0,0,,0
2020-01-15,MA,小计,,0,0,0,100,
2020-01-15,MA,0830,连云港荣泰,0,0,0,,-180
2020-01-15,MA,0831,京唐港,0,0,0,,-200
2020-01-15,MA,总计,,1933,0,0,900,
2020-01-15,MA,,,1933,,,,
2020-01-16,MA,0801,太仓阳鸿,0,0,0,,0
2020-01-16,MA,0803,南通千红,0,0,0,,0
2020-01-16,MA,0806,江阴华西,0,0,0,,0
2020-01-16,MA,0807,江苏海企,0,0,0,,0
2020-01-16,MA,小计,,0,0,0,30,
2020-01-16,MA,0809,中原大化,0,0,0,,-200
2020-01-16,MA,0810,兖矿煤化,0,0,0,,-200
2020-01-16,MA,0811,新能凤凰,0,0,0,,-200
2020-01-16,MA,0812,江阴澄利,0,0,0,,0
2020-01-16,MA,小计,,0,0,0,110,
2020-01-16,MA,0814,泉州振戎,0,0,0,,0
2020-01-16,MA,0815,东莞百安,1385,0,0,,0
2020-01-16,MA,小计,,1385,0,0,80,
2020-01-16,MA,0817,广州碧辟,298,0,0,,0
2020-01-16,MA,小计,,298,0,0,0,
2020-01-16,MA,0818,定州天鹭,0,0,0,,-260
2020-01-16,MA,0819,内蒙博源,0,0,0,,-600
2020-01-16,MA,0820,新能能源,0,0,0,,-600
2020-01-16,MA,0821,南通阳鸿,0,0,0,,0
2020-01-16,MA,0822,常州新润,0,0,0,,0
2020-01-16,MA,0823,常州建滔,0,0,0,,0
2020-01-16,MA,小计,,0,0,0,283,
2020-01-16,MA,0825,长江国际,0,0,0,,0
2020-01-16,MA,0826,广州中石油,250,0,0,,0
2020-01-16,MA,小计,,250,0,0,297,
2020-01-16,MA,0827,中石化江阴,0,0,0,,0
2020-01-16,MA,0828,长江石化,0,0,0,,0
2020-01-16,MA,0829,扬州石化,0,0,0,,0
2020-01-16,MA,小计,,0,0,0,100,
2020-01-16,MA,0830,连云港荣泰,0,0,0,,-180
2020-01-16,MA,0831,京唐港,0,0,0,,-200
2020-01-16,MA,总计,,1933,0,0,900,
2020-01-16,MA,,,1933,,,,
2020-01-17,MA,0801,太仓阳鸿,0,0,0,,0
2020-01-17,MA,0803,南通千红,0,0,0,,0
2020-01-17,MA,0806,江阴华西,0,0,0,,0
2020-01-17,MA,0807,江苏海企,0,0,0,,0
2020-01-17,MA,小计,,0,0,0,30,
2020-01-17,MA,0809,中原大化,0,0,0,,-200
2020-01-17,MA,0810,兖矿煤化,0,0,0,,-200
2020-01-17,MA,0811,新能凤凰,0,0,0,,-200
2020-01-17,MA,0812,江阴澄利,0,0,0,,0
2020-01-17,MA,小计,,0,0,0,110,
2020-01-17,MA,0814,泉州振戎,0,0,0,,0
2020-01-17,MA,0815,东莞百安,1385,0,0,,0
2020-01-17,MA,小计,,1385,0,0,80,
2020-01-17,MA,0817,广州碧辟,298,0,0,,0
2020-01-17,MA,小计,,298,0,0,0,
2020-01-17,MA,0818,定州天鹭,0,0,0,,-260
2020-01-17,MA,0819,内蒙博源,0,0,0,,-600
2020-01-17,MA,0820,新能能源,0,0,0,,-600
2020-01-17,MA,0821,南通阳鸿,0,0,0,,0
2020-01-17,MA,0822,常州新润,0,0,0,,0
2020-01-17,MA,0823,常州建滔,0,0,0,,0
2020-01-17,MA,小计,,0,0,0,283,
2020-01-17,MA,0825,长江国际,0,0,0,,0
2020-01-17,MA,0826,广州中石油,250,0,0,,0
2020-01-17,MA,小计,,250,0,0,297,
2020-01-17,MA,0827,中石化江阴,0,0,0,,0
2020-01-17,MA,0828,长江石化,0,0,0,,0
2020-01-17,MA,0829,扬州石化,0,0,0,,0
2020-01-17,MA,小计,,0,0,0,100,
2020-01-17,MA,0830,连云港荣泰,0,0,0,,-180
2020-01-17,MA,0831,京唐港,0,0,0,,-200
2020-01-17,MA,总计,,1933,0,0,900,
2020-01-17,MA,,,1933,,,,
2020-01-20,MA,0801,太仓阳鸿,0,0,0,,0
2020-01-20,MA,0803,南通千红,0,0,0,,0
2020-01-20,MA,0806,江阴华西,0,0,0,,0
2020-01-20,MA,0807,江苏海企,0,0,0,,0
2020-01-20,MA,小计,,0,0,0,30,
2020-01-20,MA,0809,中原大化,0,0,0,,-200
2020-01-20,MA,0810,兖矿煤化,0,0,0,,-200
2020-01-20,MA,0811,新能凤凰,0,0,0,,-200
2020-01-20,MA,0812,江阴澄利,0,0,0,,0
2020-01-20,MA,小计,,0,0,0,110,
2020-01-20,MA,0814,泉州振戎,0,0,0,,0
2020-01-20,MA,0815,东莞百安,1385,0,0,,0
2020-01-20,MA,小计,,1385,0,0,80,
