date,var,source_key,仓库编号,仓库简称,品牌,仓单数量,当日增减,有效预报,升贴水,仓单数量(完税),仓单数量(保税)
2020-05-29,TA,PTA,小计,,,,0,432,,2778,0
2020-05-29,TA,PTA,0516,张家港外服,恒力石化,,0,,0,5698,0
2020-05-29,TA,PTA,,,江阴汉邦,,0,,,8520,0
2020-05-29,TA,PTA,,,蓬威石化,,0,,,729,0
2020-05-29,TA,PTA,,,逸盛大化,,0,,,14502,0
2020-05-29,TA,PTA,小计,,,,0,1500,,29449,0
2020-05-29,TA,PTA,0517,逸盛石化(厂库),逸盛石化,,0,,-20,8000,0
2020-05-29,TA,PTA,小计,,,,0,0,,8000,0
2020-05-29,TA,PTA,0519,荣盛石化,,,0,,0,0,0
2020-05-29,TA,PTA,0523,苏州港口,江阴汉邦,,0,,0,5352,0
2020-05-29,TA,PTA,,,逸盛大化,,0,,,4734,0
2020-05-29,TA,PTA,小计,,,,0,0,,10086,0
2020-05-29,TA,PTA,0524,恒力石化（厂库）,恒力石化,,0,,0,8000,0
2020-05-29,TA,PTA,小计,,,,0,0,,8000,0
2020-05-29,TA,PTA,0525,逸盛大化（厂库）,逸盛大化,,0,,0,8000,0
2020-05-29,TA,PTA,小计,,,,0,0,,8000,0
2020-05-29,TA,PTA,0527,江苏国望,逸盛大化,,0,,0,3204,0
2020-05-29,TA,PTA,小计,,,,0,396,,3204,0
2020-05-29,TA,PTA,0530,华润化学,江阴汉邦,,0,,0,420,0
2020-05-29,TA,PTA,小计,,,,0,0,,420,0
2020-05-29,TA,PTA,0531,嘉兴海陆,福海创,,0,,0,216,0
2020-05-29,TA,PTA,,,海南逸盛,,0,,,3504,0
2020-05-29,TA,PTA,,,恒力石化,,0,,,1530,0
2020-05-29,TA,PTA,,,逸盛大化,,0,,,1716,0
2020-05-29,TA,PTA,小计,,,,0,108,,6966,0
2020-05-29,TA,PTA,0532,建发物流,海南逸盛,,0,,0,1731,0
2020-05-29,TA,PTA,,,恒力石化,,0,,,20265,0
2020-05-29,TA,PTA,,,逸盛大化,,0,,,416,0
2020-05-29,TA,PTA,小计,,,,0,1473,,22412,0
2020-05-29,TA,PTA,0533,嘉港物流,福海创,,0,,0,1500,0
2020-05-29,TA,PTA,,,海南逸盛,,0,,,4104,0
2020-05-29,TA,PTA,,,恒力石化,,0,,,2400,0
2020-05-29,TA,PTA,小计,,,,0,0,,8004,0
2020-05-29,TA,PTA,0534,福建金纶,福海创,,0,,0,3980,0
2020-05-29,TA,PTA,小计,,,,0,0,,3980,0
2020-05-29,TA,PTA,0535,福化工贸(厂库),,,0,,0,0,0
2020-05-29,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2020-05-29,TA,PTA,总计,,,,0,8573,,232093,0
2020-06-01,TA,PTA,0314,江阴协丰,虹港石化,,0,,0,50,0
2020-06-01,TA,PTA,,,江阴汉邦,,0,,,3465,0
2020-06-01,TA,PTA,小计,,,,0,0,,3515,0
2020-06-01,TA,PTA,0503,太仓新港,恒力石化,,0,,0,13218,0
2020-06-01,TA,PTA,,,逸盛大化,,0,,,2820,0
2020-06-01,TA,PTA,小计,,,,0,1003,,16038,0
2020-06-01,TA,PTA,0504,张家港华瑞,恒力石化,,0,,0,1408,0
2020-06-01,TA,PTA,,,江阴汉邦,,0,,,3786,0
2020-06-01,TA,PTA,,,逸盛大化,,0,,,4408,0
2020-06-01,TA,PTA,小计,,,,0,0,,9602,0
2020-06-01,TA,PTA,0505,杭州临港物流,恒力石化,,201,,0,6066,0
2020-06-01,TA,PTA,,,利万新材料,,0,,,2541,0
2020-06-01,TA,PTA,,,逸盛大化,,0,,,798,0
2020-06-01,TA,PTA,小计,,,,201,1100,,9405,0
2020-06-01,TA,PTA,0506,宁波高新,宁波台化,,0,,-20,198,0
2020-06-01,TA,PTA,小计,,,,0,110,,198,0
2020-06-01,TA,PTA,0508,平湖华瑞,福海创,,0,,0,5580,0
2020-06-01,TA,PTA,,,海南逸盛,,0,,,5244,0
2020-06-01,TA,PTA,,,恒力石化,,810,,,19227,0
2020-06-01,TA,PTA,,,亚东石化,,0,,,408,0
2020-06-01,TA,PTA,,,逸盛大化,,0,,,5638,0
2020-06-01,TA,PTA,小计,,,,810,1848,,36097,0
2020-06-01,TA,PTA,0509,张家港港务,,,0,,0,0,0
2020-06-01,TA,PTA,0513,嘉兴石化,嘉兴石化,,0,,0,4950,0
2020-06-01,TA,PTA,小计,,,,0,0,,4950,0
2020-06-01,TA,PTA,0514,江苏恒科,恒力石化,,0,,0,42000,0
2020-06-01,TA,PTA,小计,,,,0,0,,42000,0
2020-06-01,TA,PTA,0515,海伦石化,海伦石化,,0,,0,990,0
2020-06-01,TA,PTA,,,江阴汉邦,,0,,,1788,0
2020-06-01,TA,PTA,小计,,,,0,0,,2778,0
2020-06-01,TA,PTA,0516,张家港外服,恒力石化,,1500,,0,7198,0
2020-06-01,TA,PTA,,,江阴汉邦,,0,,,8520,0
2020-06-01,TA,PTA,,,蓬威石化,,0,,,729,0
2020-06-01,TA,PTA,,,逸盛大化,,0,,,14502,0
2020-06-01,TA,PTA,小计,,,,1500,0,,30949,0
2020-06-01,TA,PTA,0517,逸盛石化(厂库),逸盛石化,,0,,-20,8000,0
2020-06-01,TA,PTA,小计,,,,0,0,,8000,0
2020-06-01,TA,PTA,0519,荣盛石化,,,0,,0,0,0
2020-06-01,TA,PTA,0523,苏州港口,江阴汉邦,,0,,0,5352,0
2020-06-01,TA,PTA,,,逸盛大化,,0,,,4734,0
2020-06-01,TA,PTA,小计,,,,0,0,,10086,0
2020-06-01,TA,PTA,0524,恒力石化（厂库）,恒力石化,,0,,0,8000,0
2020-06-01,TA,PTA,小计,,,,0,0,,8000,0
2020-06-01,TA,PTA,0525,逸盛大化（厂库）,逸盛大化,,0,,0,8000,0
2020-06-01,TA,PTA,小计,,,,0,0,,8000,0
2020-06-01,TA,PTA,0527,江苏国望,逸盛大化,,0,,0,3204,0
2020-06-01,TA,PTA,小计,,,,0,396,,3204,0
2020-06-01,TA,PTA,0530,华润化学,江阴汉邦,,0,,0,420,0
2020-06-01,TA,PTA,小计,,,,0,0,,420,0
2020-06-01,TA,PTA,0531,嘉兴海陆,福海创,,0,,0,216,0
2020-06-01,TA,PTA,,,海南逸盛,,0,,,3504,0
2020-06-01,TA,PTA,,,恒力石化,,0,,,1530,0
2020-06-01,TA,PTA,,,逸盛大化,,0,,,1716,0
2020-06-01,TA,PTA,小计,,,,0,108,,6966,0
2020-06-01,TA,PTA,0532,建发物流,海南逸盛,,0,,0,1731,0
2020-06-01,TA,PTA,,,恒力石化,,0,,,20265,0
2020-06-01,TA,PTA,,,逸盛大化,,0,,,416,0
2020-06-01,TA,PTA,小计,,,,0,1473,,22412,0
2020-06-01,TA,PTA,0533,嘉港物流,福海创,,0,,0,1500,0
2020-06-01,TA,PTA,,,海南逸盛,,0,,,4104,0
2020-06-01,TA,PTA,,,恒力石化,,0,,,2400,0
2020-06-01,TA,PTA,小计,,,,0,0,,8004,0
2020-06-01,TA,PTA,0534,福建金纶,福海创,,0,,0,3980,0
2020-06-01,TA,PTA,小计,,,,0,0,,3980,0
2020-06-01,TA,PTA,0535,福化工贸(厂库),,,0,,0,0,0
2020-06-01,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2020-06-01,TA,PTA,总计,,,,2511,6038,,234604,0
2020-06-02,TA,PTA,0314,江阴协丰,虹港石化,,0,,0,50,0
2020-06-02,TA,PTA,,,江阴汉邦,,0,,,3465,0
2020-06-02,TA,PTA,小计,,,,0,0,,3515,0
2020-06-02,TA,PTA,0503,太仓新港,恒力石化,,0,,0,13218,0
2020-06-02,TA,PTA,,,逸盛大化,,0,,,2820,0
2020-06-02,TA,PTA,小计,,,,0,1003,,16038,0
2020-06-02,TA,PTA,0504,张家港华瑞,恒力石化,,0,,0,1408,0
2020-06-02,TA,PTA,,,江阴汉邦,,0,,,3786,0
2020-06-02,TA,PTA,,,逸盛大化,,0,,,4408,0
2020-06-02,TA,PTA,小计,,,,0,0,,9602,0
2020-06-02,TA,PTA,0505,杭州临港物流,恒力石化,,-6066,,0,0,0
2020-06-02,TA,PTA,,,利万新材料,,-2541,,,0,0
2020-06-02,TA,PTA,,,逸盛大化,,-798,,,0,0
2020-06-02,TA,PTA,小计,,,,-9405,1100,,0,0
2020-06-02,TA,PTA,0506,宁波高新,宁波台化,,0,,-20,198,0
2020-06-02,TA,PTA,小计,,,,0,110,,198,0
2020-06-02,TA,PTA,0508,平湖华瑞,福海创,,0,,0,5580,0
2020-06-02,TA,PTA,,,海南逸盛,,0,,,5244,0
2020-06-02,TA,PTA,,,恒力石化,,0,,,19227,0
2020-06-02,TA,PTA,,,亚东石化,,0,,,408,0
2020-06-02,TA,PTA,,,逸盛大化,,0,,,5638,0
2020-06-02,TA,PTA,小计,,,,0,1848,,36097,0
2020-06-02,TA,PTA,0509,张家港港务,,,0,,0,0,0
2020-06-02,TA,PTA,0513,嘉兴石化,嘉兴石化,,0,,0,4950,0
2020-06-02,TA,PTA,小计,,,,0,0,,4950,0
2020-06-02,TA,PTA,0514,江苏恒科,恒力石化,,0,,0,42000,0
2020-06-02,TA,PTA,小计,,,,0,0,,42000,0
2020-06-02,TA,PTA,0515,海伦石化,海伦石化,,0,,0,990,0
2020-06-02,TA,PTA,,,江阴汉邦,,0,,,1788,0
2020-06-02,TA,PTA,小计,,,,0,0,,2778,0
2020-06-02,TA,PTA,0516,张家港外服,恒力石化,,204,,0,7402,0
2020-06-02,TA,PTA,,,江阴汉邦,,0,,,8520,0
2020-06-02,TA,PTA,,,蓬威石化,,0,,,729,0
2020-06-02,TA,PTA,,,逸盛大化,,0,,,14502,0
2020-06-02,TA,PTA,小计,,,,204,0,,31153,0
2020-06-02,TA,PTA,0517,逸盛石化(厂库),逸盛石化,,0,,-20,8000,0
2020-06-02,TA,PTA,小计,,,,0,0,,8000,0
2020-06-02,TA,PTA,0519,荣盛石化,,,0,,0,0,0
2020-06-02,TA,PTA,0523,苏州港口,江阴汉邦,,0,,0,5352,0
2020-06-02,TA,PTA,,,逸盛大化,,0,,,4734,0
2020-06-02,TA,PTA,小计,,,,0,0,,10086,0
2020-06-02,TA,PTA,0524,恒力石化（厂库）,恒力石化,,0,,0,8000,0
2020-06-02,TA,PTA,小计,,,,0,0,,8000,0
2020-06-02,TA,PTA,0525,逸盛大化（厂库）,逸盛大化,,0,,0,8000,0
2020-06-02,TA,PTA,小计,,,,0,0,,8000,0
2020-06-02,TA,PTA,0527,江苏国望,逸盛大化,,0,,0,3204,0
2020-06-02,TA,PTA,小计,,,,0,396,,3204,0
2020-06-02,TA,PTA,0530,华润化学,江阴汉邦,,0,,0,420,0
2020-06-02,TA,PTA,小计,,,,0,0,,420,0
2020-06-02,TA,PTA,0531,嘉兴海陆,福海创,,0,,0,216,0
2020-06-02,TA,PTA,,,海南逸盛,,0,,,3504,0
2020-06-02,TA,PTA,,,恒力石化,,0,,,1530,0
2020-06-02,TA,PTA,,,逸盛大化,,0,,,1716,0
2020-06-02,TA,PTA,小计,,,,0,108,,6966,0
2020-06-02,TA,PTA,0532,建发物流,海南逸盛,,0,,0,1731,0
2020-06-02,TA,PTA,,,恒力石化,,0,,,20265,0
2020-06-02,TA,PTA,,,逸盛大化,,0,,,416,0
2020-06-02,TA,PTA,小计,,,,0,1473,,22412,0
2020-06-02,TA,PTA,0533,嘉港物流,福海创,,0,,0,1500,0
2020-06-02,TA,PTA,,,海南逸盛,,0,,,4104,0
2020-06-02,TA,PTA,,,恒力石化,,0,,,2400,0
2020-06-02,TA,PTA,小计,,,,0,0,,8004,0
2020-06-02,TA,PTA,0534,福建金纶,福海创,,0,,0,3980,0
2020-06-02,TA,PTA,小计,,,,0,0,,3980,0
2020-06-02,TA,PTA,0535,福化工贸(厂库),,,0,,0,0,0
2020-06-02,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2020-06-02,TA,PTA,总计,,,,-9201,6038,,225403,0
2020-06-03,TA,PTA,0314,江阴协丰,虹港石化,,0,,0,50,0
2020-06-03,TA,PTA,,,江阴汉邦,,0,,,3465,0
2020-06-03,TA,PTA,小计,,,,0,0,,3515,0
2020-06-03,TA,PTA,0503,太仓新港,恒力石化,,0,,0,13218,0
2020-06-03,TA,PTA,,,逸盛大化,,0,,,2820,0
2020-06-03,TA,PTA,小计,,,,0,1003,,16038,0
2020-06-03,TA,PTA,0504,张家港华瑞,恒力石化,,0,,0,1408,0
2020-06-03,TA,PTA,,,江阴汉邦,,0,,,3786,0
2020-06-03,TA,PTA,,,逸盛大化,,0,,,4408,0
2020-06-03,TA,PTA,小计,,,,0,0,,9602,0
2020-06-03,TA,PTA,0505,杭州临港物流,,,0,,0,0,0
2020-06-03,TA,PTA,小计,,,,0,1100,,0,0
2020-06-03,TA,PTA,0506,宁波高新,宁波台化,,0,,-20,198,0
2020-06-03,TA,PTA,小计,,,,0,110,,198,0
2020-06-03,TA,PTA,0508,平湖华瑞,福海创,,0,,0,5580,0
2020-06-03,TA,PTA,,,海南逸盛,,0,,,5244,0
2020-06-03,TA,PTA,,,恒力石化,,504,,,19731,0
2020-06-03,TA,PTA,,,亚东石化,,0,,,408,0
2020-06-03,TA,PTA,,,逸盛大化,,0,,,5638,0
2020-06-03,TA,PTA,小计,,,,504,300,,36601,0
2020-06-03,TA,PTA,0509,张家港港务,,,0,,0,0,0
2020-06-03,TA,PTA,0513,嘉兴石化,嘉兴石化,,0,,0,4950,0
2020-06-03,TA,PTA,小计,,,,0,0,,4950,0
2020-06-03,TA,PTA,0514,江苏恒科,恒力石化,,0,,0,42000,0
2020-06-03,TA,PTA,小计,,,,0,0,,42000,0
2020-06-03,TA,PTA,0515,海伦石化,海伦石化,,0,,0,990,0
2020-06-03,TA,PTA,,,江阴汉邦,,0,,,1788,0
2020-06-03,TA,PTA,小计,,,,0,0,,2778,0
2020-06-03,TA,PTA,0516,张家港外服,恒力石化,,0,,0,7402,0
2020-06-03,TA,PTA,,,江阴汉邦,,0,,,8520,0
2020-06-03,TA,PTA,,,蓬威石化,,0,,,729,0
2020-06-03,TA,PTA,,,逸盛大化,,0,,,14502,0
2020-06-03,TA,PTA,小计,,,,0,0,,31153,0
2020-06-03,TA,PTA,0517,逸盛石化(厂库),逸盛石化,,0,,-20,8000,0
2020-06-03,TA,PTA,小计,,,,0,0,,8000,0
2020-06-03,TA,PTA,0519,荣盛石化,,,0,,0,0,0
2020-06-03,TA,PTA,0523,苏州港口,江阴汉邦,,0,,0,5352,0
2020-06-03,TA,PTA,,,逸盛大化,,0,,,4734,0
2020-06-03,TA,PTA,小计,,,,0,0,,10086,0
2020-06-03,TA,PTA,0524,恒力石化（厂库）,恒力石化,,0,,0,8000,0
2020-06-03,TA,PTA,小计,,,,0,0,,8000,0
2020-06-03,TA,PTA,0525,逸盛大化（厂库）,逸盛大化,,0,,0,8000,0
2020-06-03,TA,PTA,小计,,,,0,0,,8000,0
2020-06-03,TA,PTA,0527,江苏国望,逸盛大化,,0,,0,3204,0
2020-06-03,TA,PTA,小计,,,,0,396,,3204,0
2020-06-03,TA,PTA,0530,华润化学,江阴汉邦,,0,,0,420,0
2020-06-03,TA,PTA,小计,,,,0,0,,420,0
2020-06-03,TA,PTA,0531,嘉兴海陆,福海创,,0,,0,216,0
2020-06-03,TA,PTA,,,海南逸盛,,0,,,3504,0
2020-06-03,TA,PTA,,,恒力石化,,0,,,1530,0
2020-06-03,TA,PTA,,,逸盛大化,,0,,,1716,0
2020-06-03,TA,PTA,小计,,,,0,108,,6966,0
2020-06-03,TA,PTA,0532,建发物流,海南逸盛,,0,,0,1731,0
2020-06-03,TA,PTA,,,恒力石化,,0,,,20265,0
2020-06-03,TA,PTA,,,逸盛大化,,0,,,416,0
2020-06-03,TA,PTA,小计,,,,0,1473,,22412,0
2020-06-03,TA,PTA,0533,嘉港物流,福海创,,0,,0,1500,0
2020-06-03,TA,PTA,,,海南逸盛,,0,,,4104,0
2020-06-03,TA,PTA,,,恒力石化,,0,,,2400,0
2020-06-03,TA,PTA,小计,,,,0,0,,8004,0
2020-06-03,TA,PTA,0534,福建金纶,福海创,,0,,0,3980,0
2020-06-03,TA,PTA,小计,,,,0,0,,3980,0
2020-06-03,TA,PTA,0535,福化工贸(厂库),,,0,,0,0,0
2020-06-03,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2020-06-03,TA,PTA,总计,,,,504,4490,,225907,0
2020-06-04,TA,PTA,0314,江阴协丰,虹港石化,,0,,0,50,0
2020-06-04,TA,PTA,,,江阴汉邦,,0,,,3465,0
2020-06-04,TA,PTA,小计,,,,0,0,,3515,0
2020-06-04,TA,PTA,0503,太仓新港,恒力石化,,0,,0,13218,0
2020-06-04,TA,PTA,,,逸盛大化,,0,,,2820,0
2020-06-04,TA,PTA,小计,,,,0,1003,,16038,0
2020-06-04,TA,PTA,0504,张家港华瑞,恒力石化,,0,,0,1408,0
2020-06-04,TA,PTA,,,江阴汉邦,,0,,,3786,0
2020-06-04,TA,PTA,,,逸盛大化,,0,,,4408,0
2020-06-04,TA,PTA,小计,,,,0,0,,9602,0
2020-06-04,TA,PTA,0505,杭州临港物流,,,0,,0,0,0
2020-06-04,TA,PTA,小计,,,,0,1100,,0,0
2020-06-04,TA,PTA,0506,宁波高新,宁波台化,,0,,-20,198,0
2020-06-04,TA,PTA,小计,,,,0,110,,198,0
2020-06-04,TA,PTA,0508,平湖华瑞,福海创,,0,,0,5580,0
2020-06-04,TA,PTA,,,海南逸盛,,0,,,5244,0
2020-06-04,TA,PTA,,,恒力石化,,0,,,19731,0
2020-06-04,TA,PTA,,,亚东石化,,0,,,408,0
2020-06-04,TA,PTA,,,逸盛大化,,0,,,5638,0
2020-06-04,TA,PTA,小计,,,,0,648,,36601,0
2020-06-04,TA,PTA,0509,张家港港务,,,0,,0,0,0
2020-06-04,TA,PTA,0513,嘉兴石化,嘉兴石化,,0,,0,4950,0
2020-06-04,TA,PTA,小计,,,,0,0,,4950,0
2020-06-04,TA,PTA,0514,江苏恒科,恒力石化,,0,,0,42000,0
2020-06-04,TA,PTA,小计,,,,0,0,,42000,0
2020-06-04,TA,PTA,0515,海伦石化,海伦石化,,0,,0,990,0
2020-06-04,TA,PTA,,,江阴汉邦,,0,,,1788,0
2020-06-04,TA,PTA,小计,,,,0,0,,2778,0
2020-06-04,TA,PTA,0516,张家港外服,恒力石化,,0,,0,7402,0
2020-06-04,TA,PTA,,,江阴汉邦,,0,,,8520,0
2020-06-04,TA,PTA,,,蓬威石化,,0,,,729,0
2020-06-04,TA,PTA,,,逸盛大化,,0,,,14502,0
2020-06-04,TA,PTA,小计,,,,0,0,,31153,0
2020-06-04,TA,PTA,0517,逸盛石化(厂库),逸盛石化,,-1200,,-20,6800,0
2020-06-04,TA,PTA,小计,,,,-1200,0,,6800,0
2020-06-04,TA,PTA,0519,荣盛石化,,,0,,0,0,0
2020-06-04,TA,PTA,0523,苏州港口,江阴汉邦,,0,,0,5352,0
2020-06-04,TA,PTA,,,逸盛大化,,0,,,4734,0
2020-06-04,TA,PTA,小计,,,,0,0,,10086,0
2020-06-04,TA,PTA,0524,恒力石化（厂库）,恒力石化,,0,,0,8000,0
2020-06-04,TA,PTA,小计,,,,0,0,,8000,0
2020-06-04,TA,PTA,0525,逸盛大化（厂库）,逸盛大化,,0,,0,8000,0
2020-06-04,TA,PTA,小计,,,,0,0,,8000,0
2020-06-04,TA,PTA,0527,江苏国望,逸盛大化,,0,,0,3204,0
2020-06-04,TA,PTA,小计,,,,0,396,,3204,0
2020-06-04,TA,PTA,0530,华润化学,江阴汉邦,,0,,0,420,0
2020-06-04,TA,PTA,小计,,,,0,0,,420,0
2020-06-04,TA,PTA,0531,嘉兴海陆,福海创,,0,,0,216,0
2020-06-04,TA,PTA,,,海南逸盛,,0,,,3504,0
2020-06-04,TA,PTA,,,恒力石化,,0,,,1530,0
2020-06-04,TA,PTA,,,逸盛大化,,0,,,1716,0
2020-06-04,TA,PTA,小计,,,,0,108,,6966,0
2020-06-04,TA,PTA,0532,建发物流,海南逸盛,,0,,0,1731,0
2020-06-04,TA,PTA,,,恒力石化,,0,,,20265,0
2020-06-04,TA,PTA,,,逸盛大化,,0,,,416,0
2020-06-04,TA,PTA,小计,,,,0,1473,,22412,0
2020-06-04,TA,PTA,0533,嘉港物流,福海创,,0,,0,1500,0
2020-06-04,TA,PTA,,,海南逸盛,,0,,,4104,0
2020-06-04,TA,PTA,,,恒力石化,,0,,,2400,0
2020-06-04,TA,PTA,小计,,,,0,0,,8004,0
2020-06-04,TA,PTA,0534,福建金纶,福海创,,0,,0,3980,0
2020-06-04,TA,PTA,小计,,,,0,0,,3980,0
2020-06-04,TA,PTA,0535,福化工贸(厂库),,,0,,0,0,0
2020-06-04,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2020-06-04,TA,PTA,总计,,,,-1200,4838,,224707,0
2020-06-05,TA,PTA,0314,江阴协丰,虹港石化,,0,,0,50,0
2020-06-05,TA,PTA,,,江阴汉邦,,0,,,3465,0
2020-06-05,TA,PTA,小计,,,,0,0,,3515,0
2020-06-05,TA,PTA,0503,太仓新港,恒力石化,,0,,0,13218,0
2020-06-05,TA,PTA,,,逸盛大化,,0,,,2820,0
2020-06-05,TA,PTA,小计,,,,0,1003,,16038,0
2020-06-05,TA,PTA,0504,张家港华瑞,恒力石化,,0,,0,1408,0
2020-06-05,TA,PTA,,,江阴汉邦,,0,,,3786,0
2020-06-05,TA,PTA,,,逸盛大化,,0,,,4408,0
2020-06-05,TA,PTA,小计,,,,0,0,,9602,0
2020-06-05,TA,PTA,0505,杭州临港物流,,,0,,0,0,0
2020-06-05,TA,PTA,小计,,,,0,200,,0,0
2020-06-05,TA,PTA,0506,宁波高新,宁波台化,,0,,-20,198,0
2020-06-05,TA,PTA,小计,,,,0,110,,198,0
2020-06-05,TA,PTA,0508,平湖华瑞,福海创,,0,,0,5580,0
2020-06-05,TA,PTA,,,海南逸盛,,0,,,5244,0
2020-06-05,TA,PTA,,,恒力石化,,0,,,19731,0
2020-06-05,TA,PTA,,,亚东石化,,0,,,408,0
2020-06-05,TA,PTA,,,逸盛大化,,0,,,5638,0
2020-06-05,TA,PTA,小计,,,,0,648,,36601,0
2020-06-05,TA,PTA,0509,张家港港务,,,0,,0,0,0
2020-06-05,TA,PTA,0513,嘉兴石化,嘉兴石化,,0,,0,4950,0
2020-06-05,TA,PTA,小计,,,,0,0,,4950,0
2020-06-05,TA,PTA,0514,江苏恒科,恒力石化,,0,,0,42000,0
2020-06-05,TA,PTA,小计,,,,0,0,,42000,0
2020-06-05,TA,PTA,0515,海伦石化,海伦石化,,0,,0,990,0
2020-06-05,TA,PTA,,,江阴汉邦,,0,,,1788,0
2020-06-05,TA,PTA,小计,,,,0,0,,2778,0
2020-06-05,TA,PTA,0516,张家港外服,恒力石化,,702,,0,8104,0
2020-06-05,TA,PTA,,,江阴汉邦,,0,,,8520,0
2020-06-05,TA,PTA,,,蓬威石化,,0,,,729,0
2020-06-05,TA,PTA,,,逸盛大化,,0,,,14502,0
2020-06-05,TA,PTA,小计,,,,702,0,,31855,0
2020-06-05,TA,PTA,0517,逸盛石化(厂库),逸盛石化,,-200,,-20,6600,0
2020-06-05,TA,PTA,小计,,,,-200,0,,6600,0
2020-06-05,TA,PTA,0519,荣盛石化,,,0,,0,0,0
2020-06-05,TA,PTA,0523,苏州港口,江阴汉邦,,0,,0,5352,0
2020-06-05,TA,PTA,,,逸盛大化,,0,,,4734,0
2020-06-05,TA,PTA,小计,,,,0,0,,10086,0
2020-06-05,TA,PTA,0524,恒力石化（厂库）,恒力石化,,0,,0,8000,0
2020-06-05,TA,PTA,小计,,,,0,0,,8000,0
2020-06-05,TA,PTA,0525,逸盛大化（厂库）,逸盛大化,,0,,0,8000,0
2020-06-05,TA,PTA,小计,,,,0,0,,8000,0
2020-06-05,TA,PTA,0527,江苏国望,逸盛大化,,0,,0,3204,0
2020-06-05,TA,PTA,小计,,,,0,396,,3204,0
2020-06-05,TA,PTA,0530,华润化学,江阴汉邦,,0,,0,420,0
2020-06-05,TA,PTA,小计,,,,0,0,,420,0
2020-06-05,TA,PTA,0531,嘉兴海陆,福海创,,0,,0,216,0
2020-06-05,TA,PTA,,,海南逸盛,,0,,,3504,0
2020-06-05,TA,PTA,,,恒力石化,,0,,,1530,0
2020-06-05,TA,PTA,,,逸盛大化,,0,,,1716,0
2020-06-05,TA,PTA,小计,,,,0,108,,6966,0
2020-06-05,TA,PTA,0532,建发物流,海南逸盛,,0,,0,1731,0
2020-06-05,TA,PTA,,,恒力石化,,0,,,20265,0
2020-06-05,TA,PTA,,,逸盛大化,,0,,,416,0
2020-06-05,TA,PTA,小计,,,,0,1473,,22412,0
2020-06-05,TA,PTA,0533,嘉港物流,福海创,,0,,0,1500,0
2020-06-05,TA,PTA,,,海南逸盛,,0,,,4104,0
2020-06-05,TA,PTA,,,恒力石化,,0,,,2400,0
2020-06-05,TA,PTA,小计,,,,0,0,,8004,0
2020-06-05,TA,PTA,0534,福建金纶,福海创,,0,,0,3980,0
2020-06-05,TA,PTA,小计,,,,0,0,,3980,0
2020-06-05,TA,PTA,0535,福化工贸(厂库),,,0,,0,0,0
2020-06-05,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2020-06-05,TA,PTA,总计,,,,502,3938,,225209,0
2020-06-08,TA,PTA,0314,江阴协丰,虹港石化,,0,,0,50,0
2020-06-08,TA,PTA,,,江阴汉邦,,0,,,3465,0
2020-06-08,TA,PTA,小计,,,,0,0,,3515,0
2020-06-08,TA,PTA,0503,太仓新港,恒力石化,,0,,0,13218,0
2020-06-08,TA,PTA,,,逸盛大化,,0,,,2820,0
2020-06-08,TA,PTA,小计,,,,0,1003,,16038,0
2020-06-08,TA,PTA,0504,张家港华瑞,恒力石化,,0,,0,1408,0
2020-06-08,TA,PTA,,,江阴汉邦,,0,,,3786,0
2020-06-08,TA,PTA,,,逸盛大化,,0,,,4408,0
2020-06-08,TA,PTA,小计,,,,0,0,,9602,0
2020-06-08,TA,PTA,0505,杭州临港物流,,,0,,0,0,0
2020-06-08,TA,PTA,小计,,,,0,200,,0,0
2020-06-08,TA,PTA,0506,宁波高新,宁波台化,,0,,-20,198,0
2020-06-08,TA,PTA,小计,,,,0,110,,198,0
2020-06-08,TA,PTA,0508,平湖华瑞,福海创,,0,,0,5580,0
2020-06-08,TA,PTA,,,海南逸盛,,0,,,5244,0
2020-06-08,TA,PTA,,,恒力石化,,0,,,19731,0
2020-06-08,TA,PTA,,,亚东石化,,0,,,408,0
2020-06-08,TA,PTA,,,逸盛大化,,0,,,5638,0
2020-06-08,TA,PTA,小计,,,,0,648,,36601,0
2020-06-08,TA,PTA,0509,张家港港务,,,0,,0,0,0
2020-06-08,TA,PTA,0513,嘉兴石化,嘉兴石化,,0,,0,4950,0
2020-06-08,TA,PTA,小计,,,,0,0,,4950,0
2020-06-08,TA,PTA,0514,江苏恒科,恒力石化,,0,,0,42000,0
2020-06-08,TA,PTA,小计,,,,0,0,,42000,0
2020-06-08,TA,PTA,0515,海伦石化,海伦石化,,0,,0,990,0
2020-06-08,TA,PTA,,,江阴汉邦,,0,,,1788,0
2020-06-08,TA,PTA,小计,,,,0,0,,2778,0
2020-06-08,TA,PTA,0516,张家港外服,恒力石化,,0,,0,8104,0
2020-06-08,TA,PTA,,,江阴汉邦,,0,,,8520,0
2020-06-08,TA,PTA,,,蓬威石化,,0,,,729,0
2020-06-08,TA,PTA,,,逸盛大化,,0,,,14502,0
2020-06-08,TA,PTA,小计,,,,0,0,,31855,0
