date,var,仓库编号,仓库简称,类别,仓单数量,当日增减,有效预报,升贴水,提货点,产地
2022-07-22,RM,总计,,,0,0,1900,,,
2022-07-25,RM,0607,中粮祥瑞,,0,0,,0,,
2022-07-25,RM,小计,,,0,0,1900,,,
2022-07-25,RM,1002,南通粮油,,0,0,,0,,
2022-07-25,RM,1004,益海安徽,,0,0,,0,,
2022-07-25,RM,小计,,,0,0,87,,,
2022-07-25,RM,1005,中粮巢湖,,0,0,,0,,
2022-07-25,RM,1006,中粮黄冈,,0,0,,0,,
2022-07-25,RM,1008,中粮荆州,,0,0,,0,,
2022-07-25,RM,1012,中粮湛江,,0,0,,-50,,
2022-07-25,RM,1013,中粮钦州,,0,0,,-100,,
2022-07-25,RM,1014,厦门银祥,,0,0,,0,,
2022-07-25,RM,1015,东莞富之源,,0,0,,0,,
2022-07-25,RM,1016,大海粮油,,0,0,,-100,,
2022-07-25,RM,1018,中纺福建,,0,0,,0,,
2022-07-25,RM,1019,枫叶粮油,,0,0,,-100,,
2022-07-25,RM,1021,厦门中禾,,0,0,,0,,
2022-07-25,RM,1022,邦基东莞,,0,0,,0,,
2022-07-25,RM,1023,防城港澳加,,0,0,,-100,,
2022-07-25,RM,总计,,,0,0,1987,,,
2022-07-26,RM,0607,中粮祥瑞,,0,0,,0,,
2022-07-26,RM,小计,,,0,0,1900,,,
2022-07-26,RM,1002,南通粮油,,0,0,,0,,
2022-07-26,RM,1004,益海安徽,,0,0,,0,,
2022-07-26,RM,小计,,,0,0,87,,,
2022-07-26,RM,1005,中粮巢湖,,0,0,,0,,
2022-07-26,RM,1006,中粮黄冈,,0,0,,0,,
2022-07-26,RM,1008,中粮荆州,,0,0,,0,,
2022-07-26,RM,1012,中粮湛江,,0,0,,-50,,
2022-07-26,RM,1013,中粮钦州,,0,0,,-100,,
2022-07-26,RM,1014,厦门银祥,,0,0,,0,,
2022-07-26,RM,1015,东莞富之源,,0,0,,0,,
2022-07-26,RM,1016,大海粮油,,0,0,,-100,,
2022-07-26,RM,1018,中纺福建,,0,0,,0,,
2022-07-26,RM,1019,枫叶粮油,,0,0,,-100,,
2022-07-26,RM,1021,厦门中禾,,0,0,,0,,
2022-07-26,RM,1022,邦基东莞,,0,0,,0,,
2022-07-26,RM,1023,防城港澳加,,0,0,,-100,,
2022-07-26,RM,总计,,,0,0,1987,,,
2022-07-27,RM,0607,中粮祥瑞,,0,0,,0,,
2022-07-27,RM,小计,,,0,0,1900,,,
2022-07-27,RM,1002,南通粮油,,0,0,,0,,
2022-07-27,RM,1004,益海安徽,,87,87,,0,,
2022-07-27,RM,小计,,,87,87,0,,,
2022-07-27,RM,1005,中粮巢湖,,0,0,,0,,
2022-07-27,RM,1006,中粮黄冈,,0,0,,0,,
2022-07-27,RM,1008,中粮荆州,,0,0,,0,,
2022-07-27,RM,1012,中粮湛江,,0,0,,-50,,
2022-07-27,RM,1013,中粮钦州,,0,0,,-100,,
2022-07-27,RM,1014,厦门银祥,,0,0,,0,,
2022-07-27,RM,1015,东莞富之源,,0,0,,0,,
2022-07-27,RM,1016,大海粮油,,0,0,,-100,,
2022-07-27,RM,1018,中纺福建,,0,0,,0,,
2022-07-27,RM,1019,枫叶粮油,,0,0,,-100,,
2022-07-27,RM,1021,厦门中禾,,0,0,,0,,
2022-07-27,RM,1022,邦基东莞,,0,0,,0,,
2022-07-27,RM,1023,防城港澳加,,0,0,,-100,,
2022-07-27,RM,总计,,,87,87,1900,,,
2022-07-28,RM,0607,中粮祥瑞,,355,355,,0,,
2022-07-28,RM,小计,,,355,355,1545,,,
2022-07-28,RM,1002,南通粮油,,0,0,,0,,
2022-07-28,RM,1004,益海安徽,,87,0,,0,,
2022-07-28,RM,小计,,,87,0,0,,,
2022-07-28,RM,1005,中粮巢湖,,0,0,,0,,
2022-07-28,RM,1006,中粮黄冈,,0,0,,0,,
2022-07-28,RM,1008,中粮荆州,,0,0,,0,,
2022-07-28,RM,1012,中粮湛江,,0,0,,-50,,
2022-07-28,RM,1013,中粮钦州,,0,0,,-100,,
2022-07-28,RM,1014,厦门银祥,,0,0,,0,,
2022-07-28,RM,1015,东莞富之源,,0,0,,0,,
2022-07-28,RM,1016,大海粮油,,0,0,,-100,,
2022-07-28,RM,1018,中纺福建,,0,0,,0,,
2022-07-28,RM,1019,枫叶粮油,,0,0,,-100,,
2022-07-28,RM,1021,厦门中禾,,0,0,,0,,
2022-07-28,RM,1022,邦基东莞,,0,0,,0,,
2022-07-28,RM,1023,防城港澳加,,0,0,,-100,,
2022-07-28,RM,总计,,,442,355,1545,,,
2022-07-29,RM,0607,中粮祥瑞,,355,0,,0,,
2022-07-29,RM,小计,,,355,0,1545,,,
2022-07-29,RM,1002,南通粮油,,0,0,,0,,
2022-07-29,RM,1004,益海安徽,,87,0,,0,,
2022-07-29,RM,小计,,,87,0,0,,,
2022-07-29,RM,1005,中粮巢湖,,0,0,,0,,
2022-07-29,RM,1006,中粮黄冈,,0,0,,0,,
2022-07-29,RM,1008,中粮荆州,,0,0,,0,,
2022-07-29,RM,1012,中粮湛江,,0,0,,-50,,
2022-07-29,RM,1013,中粮钦州,,0,0,,-100,,
2022-07-29,RM,1014,厦门银祥,,0,0,,0,,
2022-07-29,RM,1015,东莞富之源,,0,0,,0,,
2022-07-29,RM,1016,大海粮油,,0,0,,-100,,
2022-07-29,RM,1018,中纺福建,,0,0,,0,,
2022-07-29,RM,1019,枫叶粮油,,0,0,,-100,,
2022-07-29,RM,1021,厦门中禾,,0,0,,0,,
2022-07-29,RM,1022,邦基东莞,,0,0,,0,,
2022-07-29,RM,1023,防城港澳加,,0,0,,-100,,
2022-07-29,RM,总计,,,442,0,1545,,,
2022-08-01,RM,0607,中粮祥瑞,,355,0,,0,,
2022-08-01,RM,小计,,,355,0,1545,,,
2022-08-01,RM,1002,南通粮油,,0,0,,0,,
2022-08-01,RM,1004,益海安徽,,87,0,,0,,
2022-08-01,RM,小计,,,87,0,0,,,
2022-08-01,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-01,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-01,RM,1008,中粮荆州,,0,0,,0,,
2022-08-01,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-01,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-01,RM,1014,厦门银祥,,0,0,,0,,
2022-08-01,RM,1015,东莞富之源,,0,0,,0,,
2022-08-01,RM,1016,大海粮油,,0,0,,-100,,
2022-08-01,RM,1018,中纺福建,,0,0,,0,,
2022-08-01,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-01,RM,1021,厦门中禾,,0,0,,0,,
2022-08-01,RM,1022,邦基东莞,,0,0,,0,,
2022-08-01,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-01,RM,总计,,,442,0,1545,,,
2022-08-02,RM,0607,中粮祥瑞,,455,100,,0,,
2022-08-02,RM,小计,,,455,100,1445,,,
2022-08-02,RM,1002,南通粮油,,0,0,,0,,
2022-08-02,RM,1004,益海安徽,,87,0,,0,,
2022-08-02,RM,小计,,,87,0,0,,,
2022-08-02,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-02,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-02,RM,1008,中粮荆州,,0,0,,0,,
2022-08-02,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-02,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-02,RM,1014,厦门银祥,,0,0,,0,,
2022-08-02,RM,1015,东莞富之源,,0,0,,0,,
2022-08-02,RM,1016,大海粮油,,0,0,,-100,,
2022-08-02,RM,1018,中纺福建,,0,0,,0,,
2022-08-02,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-02,RM,1021,厦门中禾,,0,0,,0,,
2022-08-02,RM,1022,邦基东莞,,0,0,,0,,
2022-08-02,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-02,RM,总计,,,542,100,1445,,,
2022-08-03,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-03,RM,小计,,,455,0,1445,,,
2022-08-03,RM,1002,南通粮油,,0,0,,0,,
2022-08-03,RM,1004,益海安徽,,87,0,,0,,
2022-08-03,RM,小计,,,87,0,0,,,
2022-08-03,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-03,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-03,RM,1008,中粮荆州,,0,0,,0,,
2022-08-03,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-03,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-03,RM,1014,厦门银祥,,0,0,,0,,
2022-08-03,RM,1015,东莞富之源,,0,0,,0,,
2022-08-03,RM,1016,大海粮油,,0,0,,-100,,
2022-08-03,RM,1018,中纺福建,,0,0,,0,,
2022-08-03,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-03,RM,1021,厦门中禾,,0,0,,0,,
2022-08-03,RM,1022,邦基东莞,,0,0,,0,,
2022-08-03,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-03,RM,总计,,,542,0,1445,,,
2022-08-04,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-04,RM,小计,,,455,0,1445,,,
2022-08-04,RM,1002,南通粮油,,0,0,,0,,
2022-08-04,RM,1004,益海安徽,,87,0,,0,,
2022-08-04,RM,小计,,,87,0,0,,,
2022-08-04,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-04,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-04,RM,1008,中粮荆州,,0,0,,0,,
2022-08-04,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-04,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-04,RM,1014,厦门银祥,,0,0,,0,,
2022-08-04,RM,1015,东莞富之源,,0,0,,0,,
2022-08-04,RM,1016,大海粮油,,0,0,,-100,,
2022-08-04,RM,1018,中纺福建,,0,0,,0,,
2022-08-04,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-04,RM,1021,厦门中禾,,0,0,,0,,
2022-08-04,RM,1022,邦基东莞,,0,0,,0,,
2022-08-04,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-04,RM,总计,,,542,0,1445,,,
2022-08-05,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-05,RM,小计,,,455,0,1445,,,
2022-08-05,RM,1002,南通粮油,,0,0,,0,,
2022-08-05,RM,1004,益海安徽,,87,0,,0,,
2022-08-05,RM,小计,,,87,0,0,,,
2022-08-05,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-05,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-05,RM,1008,中粮荆州,,0,0,,0,,
2022-08-05,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-05,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-05,RM,1014,厦门银祥,,0,0,,0,,
2022-08-05,RM,1015,东莞富之源,,0,0,,0,,
2022-08-05,RM,1016,大海粮油,,0,0,,-100,,
2022-08-05,RM,1018,中纺福建,,0,0,,0,,
2022-08-05,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-05,RM,1021,厦门中禾,,0,0,,0,,
2022-08-05,RM,1022,邦基东莞,,413,413,,0,,
2022-08-05,RM,小计,,,413,413,0,,,
2022-08-05,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-05,RM,总计,,,955,413,1445,,,
2022-08-08,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-08,RM,小计,,,455,0,1445,,,
2022-08-08,RM,1002,南通粮油,,0,0,,0,,
2022-08-08,RM,1004,益海安徽,,87,0,,0,,
2022-08-08,RM,小计,,,87,0,0,,,
2022-08-08,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-08,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-08,RM,1008,中粮荆州,,0,0,,0,,
2022-08-08,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-08,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-08,RM,1014,厦门银祥,,0,0,,0,,
2022-08-08,RM,1015,东莞富之源,,0,0,,0,,
2022-08-08,RM,1016,大海粮油,,0,0,,-100,,
2022-08-08,RM,1018,中纺福建,,0,0,,0,,
2022-08-08,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-08,RM,1021,厦门中禾,,0,0,,0,,
2022-08-08,RM,1022,邦基东莞,,413,0,,0,,
2022-08-08,RM,小计,,,413,0,0,,,
2022-08-08,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-08,RM,总计,,,955,0,1445,,,
2022-08-09,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-09,RM,小计,,,455,0,1445,,,
2022-08-09,RM,1002,南通粮油,,0,0,,0,,
2022-08-09,RM,1004,益海安徽,,87,0,,0,,
2022-08-09,RM,小计,,,87,0,0,,,
2022-08-09,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-09,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-09,RM,1008,中粮荆州,,0,0,,0,,
2022-08-09,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-09,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-09,RM,1014,厦门银祥,,0,0,,0,,
2022-08-09,RM,1015,东莞富之源,,0,0,,0,,
2022-08-09,RM,1016,大海粮油,,0,0,,-100,,
2022-08-09,RM,1018,中纺福建,,0,0,,0,,
2022-08-09,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-09,RM,1021,厦门中禾,,0,0,,0,,
2022-08-09,RM,1022,邦基东莞,,413,0,,0,,
2022-08-09,RM,小计,,,413,0,0,,,
2022-08-09,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-09,RM,总计,,,955,0,1445,,,
2022-08-10,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-10,RM,小计,,,455,0,1445,,,
2022-08-10,RM,1002,南通粮油,,0,0,,0,,
2022-08-10,RM,1004,益海安徽,,87,0,,0,,
2022-08-10,RM,小计,,,87,0,0,,,
2022-08-10,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-10,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-10,RM,1008,中粮荆州,,0,0,,0,,
2022-08-10,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-10,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-10,RM,1014,厦门银祥,,0,0,,0,,
2022-08-10,RM,1015,东莞富之源,,0,0,,0,,
2022-08-10,RM,1016,大海粮油,,0,0,,-100,,
2022-08-10,RM,1018,中纺福建,,0,0,,0,,
2022-08-10,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-10,RM,1021,厦门中禾,,0,0,,0,,
2022-08-10,RM,1022,邦基东莞,,413,0,,0,,
2022-08-10,RM,小计,,,413,0,0,,,
2022-08-10,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-10,RM,总计,,,955,0,1445,,,
2022-08-11,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-11,RM,小计,,,455,0,1445,,,
2022-08-11,RM,1002,南通粮油,,0,0,,0,,
2022-08-11,RM,1004,益海安徽,,87,0,,0,,
2022-08-11,RM,小计,,,87,0,0,,,
2022-08-11,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-11,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-11,RM,1008,中粮荆州,,0,0,,0,,
2022-08-11,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-11,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-11,RM,1014,厦门银祥,,0,0,,0,,
2022-08-11,RM,1015,东莞富之源,,0,0,,0,,
2022-08-11,RM,1016,大海粮油,,0,0,,-100,,
2022-08-11,RM,1018,中纺福建,,0,0,,0,,
2022-08-11,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-11,RM,1021,厦门中禾,,0,0,,0,,
2022-08-11,RM,1022,邦基东莞,,413,0,,0,,
2022-08-11,RM,小计,,,413,0,0,,,
2022-08-11,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-11,RM,总计,,,955,0,1445,,,
2022-08-12,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-12,RM,小计,,,455,0,1445,,,
2022-08-12,RM,1002,南通粮油,,0,0,,0,,
2022-08-12,RM,1004,益海安徽,,87,0,,0,,
2022-08-12,RM,小计,,,87,0,0,,,
2022-08-12,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-12,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-12,RM,1008,中粮荆州,,0,0,,0,,
2022-08-12,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-12,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-12,RM,1014,厦门银祥,,0,0,,0,,
2022-08-12,RM,1015,东莞富之源,,0,0,,0,,
2022-08-12,RM,1016,大海粮油,,0,0,,-100,,
2022-08-12,RM,1018,中纺福建,,0,0,,0,,
2022-08-12,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-12,RM,1021,厦门中禾,,0,0,,0,,
2022-08-12,RM,1022,邦基东莞,,413,0,,0,,
2022-08-12,RM,小计,,,413,0,0,,,
2022-08-12,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-12,RM,总计,,,955,0,1445,,,
2022-08-15,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-15,RM,小计,,,455,0,1445,,,
2022-08-15,RM,1002,南通粮油,,0,0,,0,,
2022-08-15,RM,1004,益海安徽,,87,0,,0,,
2022-08-15,RM,小计,,,87,0,0,,,
2022-08-15,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-15,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-15,RM,1008,中粮荆州,,0,0,,0,,
2022-08-15,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-15,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-15,RM,1014,厦门银祥,,0,0,,0,,
2022-08-15,RM,1015,东莞富之源,,0,0,,0,,
2022-08-15,RM,1016,大海粮油,,0,0,,-100,,
2022-08-15,RM,1018,中纺福建,,0,0,,0,,
2022-08-15,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-15,RM,1021,厦门中禾,,0,0,,0,,
2022-08-15,RM,1022,邦基东莞,,413,0,,0,,
2022-08-15,RM,小计,,,413,0,0,,,
2022-08-15,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-15,RM,总计,,,955,0,1445,,,
2022-08-16,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-16,RM,小计,,,455,0,1445,,,
2022-08-16,RM,1002,南通粮油,,0,0,,0,,
2022-08-16,RM,1004,益海安徽,,87,0,,0,,
2022-08-16,RM,小计,,,87,0,0,,,
2022-08-16,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-16,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-16,RM,1008,中粮荆州,,0,0,,0,,
2022-08-16,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-16,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-16,RM,1014,厦门银祥,,0,0,,0,,
2022-08-16,RM,1015,东莞富之源,,0,0,,0,,
2022-08-16,RM,1016,大海粮油,,0,0,,-100,,
2022-08-16,RM,1018,中纺福建,,0,0,,0,,
2022-08-16,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-16,RM,1021,厦门中禾,,0,0,,0,,
2022-08-16,RM,1022,邦基东莞,,413,0,,0,,
2022-08-16,RM,小计,,,413,0,0,,,
2022-08-16,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-16,RM,总计,,,955,0,1445,,,
2022-08-17,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-17,RM,小计,,,455,0,1445,,,
2022-08-17,RM,1002,南通粮油,,0,0,,0,,
2022-08-17,RM,1004,益海安徽,,87,0,,0,,
2022-08-17,RM,小计,,,87,0,0,,,
2022-08-17,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-17,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-17,RM,1008,中粮荆州,,0,0,,0,,
2022-08-17,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-17,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-17,RM,1014,厦门银祥,,0,0,,0,,
2022-08-17,RM,1015,东莞富之源,,0,0,,0,,
2022-08-17,RM,1016,大海粮油,,0,0,,-100,,
2022-08-17,RM,1018,中纺福建,,0,0,,0,,
2022-08-17,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-17,RM,1021,厦门中禾,,0,0,,0,,
2022-08-17,RM,1022,邦基东莞,,413,0,,0,,
2022-08-17,RM,小计,,,413,0,0,,,
2022-08-17,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-17,RM,总计,,,955,0,1445,,,
2022-08-18,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-18,RM,小计,,,455,0,1445,,,
2022-08-18,RM,1002,南通粮油,,0,0,,0,,
2022-08-18,RM,1004,益海安徽,,87,0,,0,,
2022-08-18,RM,小计,,,87,0,0,,,
2022-08-18,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-18,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-18,RM,1008,中粮荆州,,0,0,,0,,
2022-08-18,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-18,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-18,RM,1014,厦门银祥,,0,0,,0,,
2022-08-18,RM,1015,东莞富之源,,0,0,,0,,
2022-08-18,RM,1016,大海粮油,,0,0,,-100,,
2022-08-18,RM,1018,中纺福建,,0,0,,0,,
2022-08-18,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-18,RM,1021,厦门中禾,,0,0,,0,,
2022-08-18,RM,1022,邦基东莞,,413,0,,0,,
2022-08-18,RM,小计,,,413,0,0,,,
2022-08-18,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-18,RM,总计,,,955,0,1445,,,
2022-08-19,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-19,RM,小计,,,455,0,1445,,,
2022-08-19,RM,1002,南通粮油,,0,0,,0,,
2022-08-19,RM,1004,益海安徽,,87,0,,0,,
2022-08-19,RM,小计,,,87,0,0,,,
2022-08-19,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-19,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-19,RM,1008,中粮荆州,,0,0,,0,,
2022-08-19,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-19,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-19,RM,1014,厦门银祥,,0,0,,0,,
2022-08-19,RM,1015,东莞富之源,,0,0,,0,,
2022-08-19,RM,1016,大海粮油,,0,0,,-100,,
2022-08-19,RM,1018,中纺福建,,0,0,,0,,
2022-08-19,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-19,RM,1021,厦门中禾,,0,0,,0,,
2022-08-19,RM,1022,邦基东莞,,413,0,,0,,
2022-08-19,RM,小计,,,413,0,0,,,
2022-08-19,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-19,RM,总计,,,955,0,1445,,,
2022-08-22,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-22,RM,小计,,,455,0,1445,,,
2022-08-22,RM,1002,南通粮油,,0,0,,0,,
2022-08-22,RM,1004,益海安徽,,87,0,,0,,
2022-08-22,RM,小计,,,87,0,0,,,
2022-08-22,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-22,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-22,RM,1008,中粮荆州,,0,0,,0,,
2022-08-22,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-22,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-22,RM,1014,厦门银祥,,0,0,,0,,
2022-08-22,RM,1015,东莞富之源,,0,0,,0,,
2022-08-22,RM,1016,大海粮油,,0,0,,-100,,
2022-08-22,RM,1018,中纺福建,,0,0,,0,,
2022-08-22,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-22,RM,1021,厦门中禾,,0,0,,0,,
2022-08-22,RM,1022,邦基东莞,,413,0,,0,,
2022-08-22,RM,小计,,,413,0,0,,,
2022-08-22,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-22,RM,总计,,,955,0,1445,,,
2022-08-23,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-23,RM,小计,,,455,0,1445,,,
2022-08-23,RM,1002,南通粮油,,0,0,,0,,
2022-08-23,RM,1004,益海安徽,,87,0,,0,,
2022-08-23,RM,小计,,,87,0,0,,,
2022-08-23,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-23,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-23,RM,1008,中粮荆州,,0,0,,0,,
2022-08-23,RM,1012,中粮湛江,,0,0,,-50,,
2022-08-23,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-23,RM,1014,厦门银祥,,0,0,,0,,
2022-08-23,RM,1015,东莞富之源,,0,0,,0,,
2022-08-23,RM,1016,大海粮油,,0,0,,-100,,
2022-08-23,RM,1018,中纺福建,,0,0,,0,,
2022-08-23,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-23,RM,1021,厦门中禾,,0,0,,0,,
2022-08-23,RM,1022,邦基东莞,,413,0,,0,,
2022-08-23,RM,小计,,,413,0,0,,,
2022-08-23,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-23,RM,总计,,,955,0,1445,,,
2022-08-24,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-24,RM,小计,,,455,0,0,,,
2022-08-24,RM,1002,南通粮油,,0,0,,0,,
2022-08-24,RM,1004,益海安徽,,87,0,,0,,
2022-08-24,RM,小计,,,87,0,0,,,
2022-08-24,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-24,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-24,RM,1008,中粮荆州,,0,0,,0,,
2022-08-24,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-24,RM,1015,东莞富之源,,0,0,,0,,
2022-08-24,RM,1016,大海粮油,,0,0,,-100,,
2022-08-24,RM,1018,中纺福建,,0,0,,0,,
2022-08-24,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-24,RM,1021,厦门中禾,,0,0,,0,,
2022-08-24,RM,1022,邦基东莞,,413,0,,0,,
2022-08-24,RM,小计,,,413,0,0,,,
2022-08-24,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-24,RM,总计,,,955,0,0,,,
2022-08-25,RM,0607,中粮祥瑞,,455,0,,0,,
2022-08-25,RM,小计,,,455,0,450,,,
2022-08-25,RM,1002,南通粮油,,0,0,,0,,
2022-08-25,RM,1004,益海安徽,,87,0,,0,,
2022-08-25,RM,小计,,,87,0,0,,,
2022-08-25,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-25,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-25,RM,1008,中粮荆州,,0,0,,0,,
2022-08-25,RM,小计,,,0,0,280,,,
2022-08-25,RM,1013,中粮钦州,,0,0,,-100,,
2022-08-25,RM,1015,东莞富之源,,0,0,,0,,
2022-08-25,RM,1016,大海粮油,,0,0,,-100,,
2022-08-25,RM,1018,中纺福建,,0,0,,0,,
2022-08-25,RM,1019,枫叶粮油,,0,0,,-100,,
2022-08-25,RM,1021,厦门中禾,,0,0,,0,,
2022-08-25,RM,1022,邦基东莞,,413,0,,0,,
2022-08-25,RM,小计,,,413,0,0,,,
2022-08-25,RM,1023,防城港澳加,,0,0,,-100,,
2022-08-25,RM,总计,,,955,0,730,,,
2022-08-26,RM,0607,中粮祥瑞,,905,450,,0,,
2022-08-26,RM,小计,,,905,450,49,,,
2022-08-26,RM,1002,南通粮油,,0,0,,0,,
2022-08-26,RM,1004,益海安徽,,87,0,,0,,
2022-08-26,RM,小计,,,87,0,0,,,
2022-08-26,RM,1005,中粮巢湖,,0,0,,0,,
2022-08-26,RM,1006,中粮黄冈,,0,0,,0,,
2022-08-26,RM,1008,中粮荆州,,280,280,,0,,
