date,dom_basis,dom_basis_1st,dom_basis_2nd,basis_factor,basis_factor_zscore,basis_factor_zscore_近三周mean
2022-11-18,-72.20000000000005,56.39999999999986,-0.4000000000003183,45.03999999999983,1.4260608654247136,-0.06398542756403221
2022-11-25,-52.59999999999991,19.600000000000136,-36.79999999999973,8.320000000000164,0.28649199819589344,0.8786209194030254
2022-12-02,-60.0,-7.400000000000091,-27.000000000000227,-11.320000000000118,-0.3230159689167032,1.2485463251047604
2022-12-09,107.59999999999992,167.5999999999999,175.0,169.07999999999993,5.275519533482019,0.4631789649013005
2022-12-16,189.80000000000013,82.20000000000027,-85.39999999999964,48.68000000000029,1.5390246638101566,1.7463318542537356
2022-12-23,123.80000000000018,-66.0,-148.20000000000027,-82.44000000000005,-2.530154798908924,2.163842742791823
2022-12-30,201.5999999999999,77.79999999999973,143.79999999999973,90.99999999999972,2.852383990093475,1.428129799461083
2023-01-06,190.4000000000001,-11.199999999999818,-88.99999999999955,-26.759999999999764,-0.8021810917384008,0.6204179516649017
2023-01-13,148.79999999999995,-41.600000000000136,-30.40000000000032,-39.36000000000017,-1.1932096246110513,-0.15998396685128416
2023-01-20,206.0,57.200000000000045,98.80000000000018,65.52000000000008,2.061637401395485,0.28566442458134
2023-02-03,54.40000000000009,-151.5999999999999,-208.79999999999995,-163.0399999999999,-5.0314960488719835,0.02208222834867672
2023-02-10,31.19999999999981,-23.20000000000028,128.39999999999964,7.119999999999706,0.2492511855413423,-1.3876894240291842
2023-02-17,16.40000000000009,-14.799999999999727,8.400000000000546,-10.159999999999672,-0.2870165166839703,-0.9068691539783863
2023-02-24,42.40000000000009,26.0,40.79999999999973,28.959999999999944,0.927033975853922,-1.6897537933382047
2023-03-03,48.80000000000018,6.400000000000091,-19.59999999999991,1.2000000000000908,0.06552984311230535,0.29642288157043045
2023-03-10,99.20000000000005,50.39999999999986,43.99999999999977,49.11999999999984,1.5526796284501394,0.2351824340940848
2023-03-17,136.0,36.79999999999996,-13.599999999999907,26.719999999999988,0.8575177922321211,0.8484144824721214
2023-03-24,125.20000000000005,-10.799999999999956,-47.59999999999991,-18.159999999999947,-0.5352886010475584,0.8252424212648544
2023-03-31,117.80000000000018,-7.399999999999864,3.400000000000091,-5.239999999999873,-0.13432918480037512,0.6249696065448999
2023-04-07,76.40000000000009,-41.40000000000009,-34.00000000000023,-39.92000000000012,-1.2105886705165003,0.06263333546139498
2023-04-14,89.59999999999991,13.199999999999818,54.59999999999991,21.47999999999984,0.6948995769739719,-0.6267354854548122
2023-04-21,194.0,104.40000000000008,91.20000000000029,101.76000000000012,3.186309943562502,-0.21667275944763542
2023-04-28,-32.40000000000009,-226.4000000000001,-330.8000000000002,-247.28000000000011,-7.645801097220484,0.890206950006657
2023-05-05,-215.4000000000001,-183.0,43.40000000000009,-137.72,-4.245714901861257,-1.254863858894671
2023-05-12,-269.20000000000005,-53.79999999999996,129.20000000000005,-17.19999999999996,-0.5054959509239293,-2.901735351839747
2023-05-19,-309.0,-39.79999999999996,14.0,-29.03999999999997,-0.8729386357820274,-4.132337316668558
2023-05-26,-386.4000000000001,-77.40000000000009,-37.600000000000136,-69.4400000000001,-2.1267126618181083,-1.874716496189072
2023-06-02,-220.80000000000013,165.5999999999999,243.0,181.07999999999996,5.647927660027388,-1.1683824161746892
2023-06-09,-180.5999999999999,40.20000000000027,-125.39999999999964,7.08000000000029,0.2480098251195425,0.88275878747575
2023-06-16,-92.0,88.59999999999991,48.39999999999964,80.55999999999986,2.5283889199990077,1.2564082744429401
2023-06-23,-237.0,-145.0,-233.5999999999999,-162.71999999999997,-5.021565165497442,2.808108801715312
2023-06-30,-191.0,46.0,191.0,75.0,2.3558398213663243,-0.7483888067929646
2023-07-07,-68.19999999999982,122.80000000000018,76.80000000000018,113.6000000000002,3.553752628420602,-0.045778808044037334
2023-07-14,-31.59999999999991,36.59999999999991,-86.20000000000027,12.039999999999877,0.401938517424949,0.2960090947631608
2023-07-21,39.0,70.59999999999991,34.0,63.27999999999993,1.992121217773678,2.103843655737291
2023-07-28,-18.40000000000009,-57.40000000000009,-128.0,-71.52000000000007,-2.191263403752638,1.982604121206409
2023-08-04,111.59999999999992,130.0,187.4000000000001,141.48000000000002,4.418980842427671,0.06759877714866214
2023-08-11,-219.5999999999999,-331.1999999999998,-461.1999999999998,-357.1999999999998,-11.057059536376057,1.4066128854829028
2023-08-18,-287.5999999999999,-68.0,263.1999999999998,-1.7600000000000406,-0.026330828102223185,-2.9431140325670087
2023-08-25,-192.20000000000005,95.39999999999986,163.39999999999986,108.99999999999986,3.410996179911533,-2.221469840683537
2023-09-01,-45.59999999999991,146.60000000000014,51.20000000000027,127.52000000000017,3.9857460552132293,-2.5574647281889162
2023-09-08,-106.59999999999992,-61.0,-207.6000000000001,-90.32000000000002,-2.7747028020070488,2.4568038023408456
2023-09-15,-117.0,-10.400000000000093,50.59999999999991,1.7999999999999083,0.08415024943956816,1.5406798110392372
2023-09-22,-130.79999999999995,-13.799999999999956,-3.399999999999864,-11.719999999999938,-0.33542957313487665,0.43173116754858226
2023-09-29,-179.79999999999995,-49.0,-35.200000000000045,-46.24000000000001,-1.4067236171637247,-1.008660708567453
2023-10-13,-176.79999999999995,3.0,52.0,12.8,0.42552436543949296,-0.5526676469530117
2023-10-20,-197.4000000000001,-20.600000000000136,-23.600000000000136,-21.200000000000134,-0.6296319931057245,-0.4388762749530368
2023-10-27,-232.79999999999995,-35.399999999999864,-14.799999999999727,-31.27999999999984,-0.9424548194038257,-0.5369437482766527
2023-11-03,-155.79999999999995,77.0,112.39999999999986,84.07999999999998,2.6376286371189868,-0.3821874823566864
2023-11-10,-61.40000000000009,94.39999999999986,17.399999999999864,78.99999999999987,2.4799758635481104,0.35518060820314484
2023-11-17,-60.40000000000009,1.0,-93.39999999999986,-17.879999999999974,-0.526599078094834,1.3917165604210897
